,text,gpt_out
885,"a guy on his legs facing right, looks like he is praying, his back is straight","['a guy on his legs facing right', 'looks like he is praying', 'his back is straight']"
886,"a guy facing left, his legs is bending to his stomach, no arm, no arms","['a guy facing left', 'his legs is bending to his stomach', 'no arm', 'no arms']"
887,"a guy with straight back, facing left, head leaning to the right, standing on one leg, his head is looking to the sky","['a guy with straight back', 'facing left', 'head leaning to the right', 'standing on one leg', 'his head is looking to the sky']"
888,"looks like he is praying to the sky, arms spread, no legs","['praying to the sky', 'arms spread', 'no legs']"
889,"sleeping bag, no arms no legs","['sleeping bag', 'no arms no legs']"
890,"reading something, facing left, back straight","['reading something', 'facing left', 'back straight']"
891,"a guy with sharp knees, facing right, back is straight, he doesn't look fat","['a guy with sharp knees', 'facing right', 'back is straight', ""he doesn't look fat""]"
892,"facing left, on one leg, arms together, head looking to the sky","['facing left', 'on one leg', 'arms together', 'head looking to the sky']"
893,rabbit,['rabbit']
894,"on one leg, two arms facing left, not together, leg is a visible triangle, head looks to the left","['on one leg', 'two arms facing left, not together', 'leg is a visible triangle', 'head looks to the left']"
895,"gap between the arms, on his knees, facing right, one arm to the left second to the right, together, his foot is visible to the left, a triangle","['gap between the arms', 'on his knees', 'facing right', 'one arm to the left', 'second to the right', 'together', 'his foot is visible to the left', 'a triangle']"
896,"legs bending to the stomach, facing left, like in a chair","['legs bending to the stomach, facing left, like in a chair']"
897,"back straight, facing right, fat one, little hands and legs","['back straight', 'facing right', 'fat one', 'little hands and legs']"
898,"praying to the right, with a bump on his back, legs together, not the fat one","['praying to the right', 'with a bump on his back', 'legs together', 'not the fat one']"
899,"one big leg, and second small facing right, guy looks at upper right corner, arm is pointing on the right upper corner too, straight back with a bump","['one big leg', 'second small facing right', 'guy looks at upper right corner', 'arm is pointing on the right upper corner too', 'straight back with a bump']"
900,"facing left, on one leg, arms not together facing left","['facing left', 'on one leg', 'arms not together facing left']"
901,"bending legs to his stomach, no arms, facing left","['bending legs to his stomach', 'no arms', 'facing left']"
902,"praying but the slim one, bump on his back facing right","['praying', 'slim one', 'bump on his back facing right']"
903,sleeping bag,['sleeping bag']
904,"one big leg, arm pointing to upper corner, second leg is small and triangle, little bump on his back, guy facing right but his head is looking at upper right corner","['one big leg', 'arm pointing to upper corner', 'second leg is small and triangle', 'little bump on his back', 'guy facing right but his head is looking at upper right corner']"
905,"fat one, praying straight back","['fat one, praying straight back']"
906,"praying but we can see his knees, slim one, legs together, without bump on the back","['praying', 'we can see his knees', 'slim one', 'legs together', 'without bump on the back']"
907,"guy reading something, facing left, back straight","['guy reading something', 'facing left', 'back straight']"
908,"gap between the arms, one arm to the left second to the right, on his knees facing right legs together","['gap between the arms', 'one arm to the left', 'second to the right', 'on his knees facing right', 'legs together']"
909,"praying to the sky, no legs","['praying to the sky, no legs']"
910,"facing left, head to the sky, on one leg, big arms together","['facing left', 'head to the sky', 'on one leg', 'big arms together']"
911,rabbit,['rabbit']
912,"gap between the arms, left leg like triangle to the left, on his knees","['gap between the arms', 'left leg like triangle to the left', 'on his knees']"
913,"slim praying guy on his knees, bump on back","['slim praying guy on his knees', 'bump on back']"
914,"reading something, facing left","['reading something, facing left']"
915,"praying to the sky, no legs","['praying to the sky, no legs']"
916,fat one,['fat one']
917,karate,['karate']
918,"big arms, facing left, head to the sky, on one leg, straight back","['big arms', 'facing left', 'head to the sky', 'on one leg', 'straight back']"
919,sleeping bag,['sleeping bag']
920,rabbit one,['rabbit one']
921,"big leg one, facing right, arm to the upper corner, little bump on the back, one big to the left second to the right, head to the right upper corner","['big leg one, facing right', 'arm to the upper corner', 'little bump on the back', 'one big to the left second to the right', 'head to the right upper corner']"
922,"praying slim one, straight back, no bumps, knees visible, facing right","['praying slim one', 'straight back', 'no bumps', 'knees visible', 'facing right']"
923,"exercise guy, legs bending to the stomach, facing left, oh yes chair","['exercise guy', 'legs bending to the stomach', 'facing left', 'chair']"
924,big leg one,['big leg one']
925,reading guy,['reading guy']
926,rabbit,['rabbit']
927,"big arms, facing left, on one leg","['big arms', 'facing left', 'on one leg']"
928,praying slim one facing right no bumps on the back,['praying slim one facing right no bumps on the back']
929,chair,['chair']
930,praying with a bump on the back,['praying with a bump on the back']
931,fat,There is no description of the image in the given text.
932,sleeping,['sleeping']
933,praying to the sky,['praying to the sky']
934,"gap between the arms, facing right","['gap between the arms, facing right']"
935,karate,['karate']
936,"looks like a man, leaning to his left, with his arms in the air","['a man, leaning to his left, with his arms in the air']"
937,"Looks a bit like the letter i the diamond is at the top in the center, the body is mainly straight apart from the bottom where it goes to the right","['the letter i', 'the diamond is at the top in the center', 'the body is mainly straight apart from the bottom where it goes to the right']"
938,"square is in the center at the top The shape is very jagged Under the square at the top, you can see part of another square, with a triangle sticking out to the right There is a triangle to the right on the bottom, and a spiky bit to the left on the bottom","['square is in the center at the top', 'The shape is very jagged', 'Under the square at the top, you can see part of another square, with a triangle sticking out to the right', 'There is a triangle to the right on the bottom', 'a spiky bit to the left on the bottom']"
