,text,gpt_out
470,"just one giant shape blob guy with a diamond head, a neck attached, and a weird foot >, this is the one without the pointy shoulder","['just one giant shape blob guy with a diamond head, a neck attached, and a weird foot']"
471,"triangle arms and devil tail, woman dancing, <||>","['triangle arms and devil tail', 'woman dancing']"
472,"person looking down while sitting down looking sad, legs facing out on the ground","['person looking down while sitting down looking sad, legs facing out on the ground']"
473,"man doing a zombie chicken dance with one foot in the air, has a square head, ye or monkey, some weird dance, triangle arm, facing down","['man doing a zombie chicken dance with one foot in the air', 'has a square head', 'ye or monkey', 'some weird dance', 'triangle arm', 'facing down']"
474,"woman in dress with both triangle arms facing the same direction, the woman in the dress that looks like she's laying down, leg is like a giant triangle thing, that's attached to her body, _________, is like her body, and head is tilted back, both arms facing the right, triangle arms","['woman in dress with both triangle arms facing the same direction', 'the woman in the dress that looks like she's laying down', 'leg is like a giant triangle thing, that's attached to her body', 'is like her body', 'head is tilted back', 'both arms facing the right', 'triangle arms']"
475,"looks like a bunny sitting down, body looks like a graph going downwards, square head, no arms, head could be interpreted as a windmill","['a bunny sitting down', 'body looks like a graph going downwards', 'square head', 'no arms', 'head could be interpreted as a windmill']"
476,person catching a ball with both arms on different sides diving to catch a ball,['person catching a ball with both arms on different sides diving to catch a ball']
477,priest man,['priest man']
478,"on one leg with two triangle arms pointing the same way, looks like a figure skater, yes a r","['on one leg with two triangle arms pointing the same way', 'looks like a figure skater']"
479,the priest man,['the priest man']
480,"the sad looking man facing left, kneels up","['the sad looking man facing left, kneels up']"
481,the lady with arms spread like <ll>,['the lady with arms spread like']
482,"the thin neck with weird triangle facing up, at the back, facing right, not dancin, yes pacman","['the thin neck with weird triangle facing up, at the back, facing right, not dancin, yes pacman']"
483,the s or z pacman diamond head,['the s or z pacman diamond head']
484,big triangle like graphy going downwards,['big triangle like graphy going downwards']
485,"the lady with a square head arms and legs facing right, leg like >","['the lady with a square head arms and legs facing right, leg like']"
486,"diamond head which is like on the centre of the body, leg like<, arm like>, yes flat on the left","['diamond head which is like on the centre of the body', 'leg like', 'arm like', 'flat on the left']"
487,the monkey with one leg slightly lifted,['the monkey with one leg slightly lifted']
488,the r legs,['the r legs']
489,the guy catching the ball,['the guy catching the ball']
490,"the one body diamond head legs facing right, no arms","['the one body diamond head legs facing right, no arms']"
491,"one body, no arms facing right","['one body, no arms facing right']"
492,r legs,r legs
493,Z or S,['Z or S']
494,thin pacman <,['thin pacman']
495,"lady in dress dancing _ [, facing right, tilted head","['lady in dress dancing', 'facing right', 'tilted head']"
496,"windmill ;), rabbit, bunny ears, body like a graph, triangle boy","['windmill', 'rabbit', 'bunny ears', 'body like a graph', 'triangle boy']"
497,"<[]>, arms out wide, lady dancing","['arms out wide', 'lady dancing']"
498,"one block of body square left, jagged right, E","['one block of body square left, jagged right']"
499,"monkey dancing, one leg","['monkey dancing', 'one leg']"
500,priest,['priest']
501,"man sat down, looking sad","['man sat down, looking sad']"
502,"man catching ball, Y or \","['man catching ball', 'Y or \\']"
503,"the figure looks like it's sitting, looks like it has a ponytail, possibly shortest image, looks like its praying, facing left","['it looks like it's sitting', 'looks like it has a ponytail', 'possibly shortest image', 'looks like its praying', 'facing left']"
504,"standing on one leg, two arms outstretched","['standing on one leg', 'two arms outstretched']"
505,"sitting, looking down, no hood, no ears, no pony, it's a ""guy"", facing left, no downwards, pointy shoe, bulky body","['sitting', 'looking down', 'no hood', 'no ears', 'no pony', 'facing left', 'no downwards', 'pointy shoe', 'bulky body']"
506,"square head, looking down, facing right yes","['square head, looking down, facing right']"
507,"flying figure, yes both arms stretched out, yes lol whatever that shape is","['flying figure', 'both arms stretched out', 'whatever that shape is']"
508,"diamond head, praying figure, facing right, fight facing left, arm out, very sophisticated pose lol, no not that one","['diamond head', 'praying figure', 'facing right', 'fight facing left', 'arm out', 'very sophisticated pose']"
509,"bending knees in prayer, facing right, arms out in prayer ', diamond, bending knees is key', flat back no hood, laju knees are bent","['bending knees in prayer, facing right, arms out in prayer', 'diamond', 'bending knees is key', 'flat back no hood', 'laju knees are bent']"
510,"uhmm not much shape, big torso, facing right, straight back, no legs, almost a full rectangle body","['big torso', 'facing right', 'straight back', 'no legs', 'almost a full rectangle body']"
511,"looks like an almost split, facing right, triangle foot, yes leg kneeling to the back, arm up, id say one","['almost split, facing right, triangle foot', 'leg kneeling to the back', 'arm up', 'one']"
512,"facing left, in a robe, standing, arms out, idk fat, small foot, yes priesty","['facing left', 'in a robe', 'standing', 'arms out', 'idk fat', 'small foot', 'yes priesty']"
513,"fat body', no arms, facing right, yes letter i, not kneeling, small foot","['fat body', 'no arms', 'facing right', 'yes letter i', 'not kneeling', 'small foot']"
514,"one leg kicking up, one leg on the ground, head looking to the sky, arms lifted up, marching in place!, facing left, everything facing left, yes thick arm","['one leg kicking up', 'one leg on the ground', 'head looking to the sky', 'arms lifted up', 'marching in place!', 'facing left', 'everything facing left', 'yes thick arm']"
