,text,gpt_out
508,"zombie pose, walking dead, diamond head tilted, one leg lifted up and one on the ground, leg in front, one leg is lifted in the front and one is on the ground, yes diamond titlef, tilted","['zombie pose', 'walking dead', 'diamond head tilted', 'one leg lifted up and one on the ground', 'leg in front', 'one leg is lifted in the front and one is on the ground', 'yes diamond tilted']"
509,"sitting down on bottom, looks kind of sad head down, they are sitting on their butt though, knees bent in front of them, slouching","['sitting down on bottom', 'looks kind of sad head down', 'they are sitting on their butt though', 'knees bent in front of them', 'slouching']"
510,"l shape, L body shape, one leg kicked to the back, standing on one leg while the other is kicked to the back, diamond face, two hands in front, one leg down and one up behind, yes two hands out in front, yes ice skating","['l shape', 'L body shape', 'one leg kicked to the back', 'standing on one leg while the other is kicked to the back', 'diamond face', 'two hands in front', 'one leg down and one up behind', 'yes two hands out in front', 'yes ice skating']"
511,"praying, kneeling, diamond face up, they look like they are down on their knees, triangle, it looks like their hands are together, the legs are behind, but the hands are together not seperate, it looks like a side view of someone kneeling, side profile, not a front profile","['praying', 'kneeling', 'diamond face up', 'they look like they are down on their knees', 'triangle', 'it looks like their hands are together', 'the legs are behind', 'but the hands are together not separate', 'it looks like a side view of someone kneeling', 'side profile', 'not a front profile']"
512,"long trail behind them, like a wedding dress, the diamond face is tilted back, back, looks like one arm in front and one leg in front, it looks like a long piece of fabric behind them, to the left","['long trail behind them, like a wedding dress', 'the diamond face is tilted back, back', 'looks like one arm in front and one leg in front', 'it looks like a long piece of fabric behind them', 'to the left']"
513,"bunny ears, the diamond face looks like it got two ears on top","['bunny ears', 'the diamond face looks like it got two ears on top']"
514,"diamond face arms out, kneeling, middle row, 2nd to the left, all the way bent, looks like their feet are trailing behind, front view not sde view, *side, it's like a diamond than two triangle arms","['diamond face arms out', 'kneeling', 'middle row', '2nd to the left', 'all the way bent', 'looks like their feet are trailing behind', 'front view not side view', 'like a diamond than two triangle arms']"
515,"standing with arms out, arms hands together, diamond head straight, yes carrying something, no bent knees, the back line is straight, it looks like someone standing up straight, carrying a plate","['standing with arms out', 'arms hands together', 'diamond head straight', 'carrying something', 'no bent knees', 'the back line is straight', 'someone standing up straight', 'carrying a plate']"
516,"sad pose again, sitting on their butt, head facing down, knees bent in front, diamond face tilted don, down","['sad pose again', 'sitting on their butt', 'head facing down', 'knees bent in front', 'diamond face tilted down']"
517,"long train thing behind, one leg out in front, diamond head title back","['long train thing behind', 'one leg out in front', 'diamond head title back']"
518,"kneeling, like a squat, both arms together, yes out, knees are not on the ground, looks like they carrying something","['kneeling', 'like a squat', 'both arms together', 'yes out', 'knees are not on the ground', 'looks like they carrying something']"
519,"standing, looks like they carrying something, straight back","['standing', 'looks like they carrying something', 'straight back']"
520,"bunny ears, two ears on the diamond","['bunny ears', 'two ears on the diamond']"
521,"diamond face body looks like a jug, with a spout, long line under the diamond, long straight line, yes broad shoulders","['diamond face body looks like a jug, with a spout', 'long line under the diamond', 'long straight line', 'yes broad shoulders']"
522,"kneeling down front view, diamond head and triangle arms hands, legs trailing behind, on their knees, legs are behind, it's a diamond head and you see one visible triangle attached to it","['kneeling down front view', 'diamond head and triangle arms hands', 'legs trailing behind', 'on their knees', 'legs are behind', 'it's a diamond head and you see one visible triangle attached to it']"
523,"walking dead, one leg up in front and one down, head tilted back, yes zombie, arms are up, together, hands are both together in the front, hand pointing upwards","['walking dead', 'one leg up in front and one down', 'head tilted back', 'yes zombie', 'arms are up', 'together', 'hands are both together in the front', 'hand pointing upwards']"
524,"kneeling side view, knees firm on the ground, looks like they carrying something, both arms in front looking like they carrying something","['kneeling side view', 'knees firm on the ground', 'looks like they carrying something', 'both arms in front looking like they carrying something']"
525,"diamond face up and looks like a cape, it looks like a shadow figure with a cape, it's like they are standing, no hands out, i don't know if i would call it a j but it is chunky, it is the one we have never picked before","['diamond face up and looks like a cape', 'it looks like a shadow figure with a cape', 'it\'s like they are standing', 'no hands out', 'i don\'t know if i would call it a j but it is chunky', 'it is the one we have never picked before']"
526,"flying or falling, arms out, yes no legs, just square body, yes no legs, looks like thy flying or about to fall","['flying or falling', 'arms out', 'yes no legs', 'just square body', 'yes no legs', 'looks like thy flying or about to fall']"
527,"ice skating, one leg behind, one leg on the ground, hands in front, reminds me of pac man lips","['ice skating', 'one leg behind', 'one leg on the ground', 'hands in front', 'reminds me of pac man lips']"
528,"kneeling down, side profile, knees on the ground, looks like they carrying something, all the bent, knees on the ground feet up","['kneeling down', 'side profile', 'knees on the ground', 'looks like they carrying something', 'all the bent', 'knees on the ground feet up']"
529,"sad pose, sitting on their butt","['sad pose', 'sitting on their butt']"
530,"zombie, walking dead","['zombie', 'walking dead']"
531,"diamond face broad shoulders, looks like a jug","['diamond face', 'broad shoulders', 'looks like a jug']"
532,"long trail behind them, one leg in front","['long trail behind them', 'one leg in front']"
533,"kneeling front position, diamond attached to triangle, legs behind","['kneeling front position', 'diamond attached to triangle', 'legs behind']"
534,"ice skating, one leg behind, one leg on the ground","['ice skating', 'one leg behind', 'one leg on the ground']"
