,text,gpt_out
573,"right angle triangle in the bottom left corner, triangled shaped cutout on the right, like a man sat on a chair","['right angle triangle in the bottom left corner', 'triangled shaped cutout on the right', 'like a man sat on a chair']"
574,"the head is to the left, quite wide, a small triangle sticking out on the bottom right, like a person doing a lunge","['the head is to the left, quite wide, a small triangle sticking out on the bottom right, like a person doing a lunge']"
575,"looks like a person bending their knees, stood with knees bent, centre, right, knees bent to the right, no back legs not up","['a person bending their knees', 'stood with knees bent', 'centre', 'right', 'knees bent to the right', 'no back legs not up']"
576,"body is completely square on the left, head in the centre, top are left of body are straight lines, make a right angle, then right side is zig zag","['body is completely square on the left', 'head in the centre', 'top are left of body are straight lines, make a right angle', 'right side is zig zag']"
577,"feet pointing right, can't see arms, just head, body and feet, like a house shape, and then a shape on the bottom for feet, and diamond head","['feet pointing right', 'just head, body and feet', 'like a house shape', 'shape on the bottom for feet', 'diamond head']"
578,like a person facing left holding a book,['like a person facing left holding a book']
579,"two triangles on the head, right angled triangle for a body","['two triangles on the head', 'right angled triangle for a body']"
580,"like somebody kneeling on the floor, with a triangle coming from their mouth maybe, or with both arms outs to the sides","['somebody kneeling on the floor', 'triangle coming from their mouth maybe', 'both arms outs to the sides']"
581,"like someone dancing, with one foot on the ground and one up a little, facing left, like a head yes, like they are kind of leaning back, foot sticking out a little to the left","['someone dancing', 'one foot on the ground', 'one up a little', 'facing left', 'kind of leaning back', 'foot sticking out a little to the left']"
582,"someone sat on the floor, facing left with head down, knees in front of them","['someone sat on the floor, facing left with head down, knees in front of them']"
583,"like someone ice skating with one leg up, facing left, both arms pointing left","['someone ice skating with one leg up, facing left, both arms pointing left']"
584,"both arms up in the arm, no legs, head between arms","['both arms up in the air', 'no legs', 'head between arms']"
585,Like an Indian taking a nap Two feathers on his head,"['Like an Indian taking a nap', 'Two feathers on his head']"
586,Like an ice skater,['Like an ice skater']
587,"Like a man facing left marching with a flag over his shoulder, Face is pointy looking down","['a man facing left marching with a flag over his shoulder', 'Face is pointy looking down']"
588,The one that looked like a ghost,['looked like a ghost']
589,"Man sitting on knees facing right, No arms","['Man sitting on knees facing right', 'No arms']"
590,Women in long dress facing right dancing the tango,['Women in long dress facing right dancing the tango']
591,"Man facing left, Could be holding a book","['Man facing left', 'Could be holding a book']"
592,"Angel kneeling facing left, triangle on right back is angel wings, looking up, Arms look praying to the left","['Angel kneeling facing left', 'triangle on right back is angel wings', 'looking up', 'Arms look praying to the left']"
593,"Man sitting on chair facing right, chair is a parallelogram, arms facing right","['Man sitting on chair facing right', 'chair is a parallelogram', 'arms facing right']"
594,the candle,['the candle']
595,"Person sitting down facing left, you can see his knee","['Person sitting down facing left, you can see his knee']"
596,"Person facing right sitting on triangle, Looks like a choir boy singing to me","['Person facing right sitting on triangle', 'Looks like a choir boy singing to me']"
597,sitting to the left knees up,['sitting to the left knees up']
598,ghost,['ghost']
599,sitting on a triangle facing right,['sitting on a triangle facing right']
600,long dress tango,['long dress tango']
601,ice skater,['ice skater']
602,reading a book facing left,['reading a book facing left']
603,choir boy sat on parallelogram,['choir boy sat on parallelogram']
604,"kneeling down both arms out, like an ninger, right, could have angel wings","['kneeling down both arms out', 'like an ninger', 'could have angel wings']"
605,candle,['candle']
606,looking to the left one leg up pointy face,"['looking to the left', 'one leg up', 'pointy face']"
607,indian,There is not enough information provided in the text to extract a description of the image. Please provide more context or additional text for me to assist you further.
608,grave stone,['grave stone']
609,ice skater,['ice skater']
610,man marching with flag over shoulder,['man marching with flag over shoulder']
611,choir boy sat on a right angled triangle,['choir boy sat on a right angled triangle']
612,candle,['candle']
613,ghost,['ghost']
614,"man sat on floor with knees up, facing left","['man sat on floor with knees up, facing left']"
615,indian,There is not enough information provided in the text to extract a description of the image. Please provide more details or the complete transcript for further assistance.
616,tango,There is no description of an image in the given text.
617,grave stone,['grave stone']
618,"man reading book, facing left","['man reading book, facing left']"
619,"person kneeling with arms out, angle, angel","['person kneeling with arms out', 'angle', 'angel']"
620,choir boy sat on parallelogram,['choir boy sat on parallelogram']
621,Man facing right sitting on triangle,['Man facing right sitting on triangle']
622,Man reading book standing facing left,['Man reading book standing facing left']
623,Man with knee up facing left,['Man with knee up facing left']
624,ghost,['ghost']
